Filename,Validity Has Exception,Validity Problem Count,Validity Message,FMI Version,Co-Simulation,Model Exchange,Param Count,Input Count,Output Count,Generation Tool
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step4_DPController.fmu,False,4,"""Integral_actionbias_compensation.Integral Contribution.InitialOutput[0]"" (line ...",2.0,True,False,77,15,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step4_ReferenceModel.fmu,False,0,,2.0,True,False,41,3,9,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step4_ThrusterDynamics.fmu,False,0,,2.0,True,False,15,3,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step4_VesselModel.fmu,False,2,"""X_DOF_DP_model.X_DOF_transformation.Euler angles to attitude transformation mat...",2.0,True,False,168,18,18,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step5_CurrentModel.fmu,False,8,"""Current_calculation.Dynamic direction.Band-Limited White Noise.White Noise.Mean...",2.0,True,False,41,0,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step5_DPController.fmu,False,4,"""Integral_actionbias_compensation.Integral Contribution.InitialOutput[0]"" (line ...",2.0,True,False,77,15,3,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step5_ReferenceModel.fmu,False,0,,2.0,True,False,41,3,9,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step5_ThrusterDynamics.fmu,False,0,,2.0,True,False,15,3,6,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\open-simulation-platform\workshop-tutorial\osp-workshop-tutorial-step5_VesselModel.fmu,False,2,"""X_DOF_DP_model.X_DOF_transformation.Euler angles to attitude transformation mat...",2.0,True,False,168,18,18,FMI Toolbox 2.6.4 from Modelon run at MATLAB (R2019a) win64
results/downloads\openMSL\sl-1-4-object-based-camera-object-model\OSMPCameraSensor_OSMPCameraSensor.fmu,False,0,,2.0,True,False,4,3,5,PMSF Manual FMU Framework
results/downloads\openturns\openturns.github.io\otfmi_master__downloads_04e5bd1f91dea33ef5ea07c729c14d4c_deviation.fmu,False,0,,2.0,True,False,0,4,1,OpenModelica Compiler OMCompiler v1.18.0
results/downloads\openturns\openturns.github.io\otfmi_master__downloads_7d67d58fb473d68b3054df3718839e81_deviation.fmu,False,0,,2.0,True,False,4,0,0,"Dymola Version 2019 (64-bit), 2018-04-11 (using dassl with tolerance 0.0001)"
results/downloads\openturns\openturns.github.io\otfmi_master__downloads_9bc74a1e273ee8cb1917881f27747b41_Solar.fmu,False,0,,2.0,True,False,31,0,1,OpenModelica Compiler OpenModelica v1.19.0 (64-bit)
results/downloads\openturns\openturns.github.io\otfmi_master__downloads_c77452bfed715a70fb87e24ae12e3ce1_Solar.fmu,False,0,,2.0,False,True,31,0,1,OpenModelica Compiler OpenModelica 1.19.0~dev.beta5-1-g1b63557
results/downloads\openturns\otfmi\doc_demo_persalys_linux64_Solar.fmu,False,0,,2.0,False,True,31,0,1,OpenModelica Compiler OpenModelica 1.19.0~dev.beta5-1-g1b63557
results/downloads\openturns\otfmi\doc_demo_persalys_win64_Solar.fmu,False,0,,2.0,True,False,31,0,1,OpenModelica Compiler OpenModelica v1.19.0 (64-bit)
results/downloads\openturns\otfmi\otfmi_example_file_fmu_linux64_epid.fmu,False,0,,2.0,True,True,3,0,0,OpenModelica Compiler OpenModelica 1.18.0
results/downloads\openturns\otfmi\otfmi_example_file_fmu_win64_epid.fmu,False,0,,2.0,True,True,3,0,0,OpenModelica Compiler OpenModelica v1.18.0 (64-bit)
results/downloads\persalys\persalys\python_test_fmu_linux64_deviation.fmu,False,0,,2.0,True,False,0,4,1,OpenModelica Compiler OMCompiler v1.13.2
results/downloads\persalys\persalys\python_test_fmu_win32_deviation.fmu,False,0,,2.0,True,False,4,0,2,"Dymola Version 2017 (32-bit), 2016-04-12 (using dassl with tolerance 0.0001)"
results/downloads\phpnerd\CoHLA-projects\Chapter%204.%20CoHLA_models_Room.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,12,1,1,20-sim
results/downloads\phpnerd\CoHLA-projects\Chapter%205.%20Trustworthiness%20of%20Co-simulation%20Results_models_Room_20sim-dbg.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,12,1,1,20-sim
results/downloads\phpnerd\CoHLA-projects\Chapter%205.%20Trustworthiness%20of%20Co-simulation%20Results_models_SingleWT-controller.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,2,1,1,Overture Tool FMI Exporter - v0.2.16
results/downloads\phpnerd\CoHLA-projects\Chapter%205.%20Trustworthiness%20of%20Co-simulation%20Results_models_Thermostat_VDM.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,0,2,1,Overture Tool FMI Exporter - v0.2.16
results/downloads\phpnerd\CoHLA-projects\Chapter%206.%20System%20Design%20using%20CoHLA_models_SliderAxis.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,15,2,3,20-sim 4.7.1
results/downloads\phpnerd\CoHLA-projects\Chapter%206.%20System%20Design%20using%20CoHLA_models_SliderAxis_nolimit.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,17,1,3,20-sim 4.7.1
results/downloads\phpnerd\CoHLA-projects\Chapter%207.%20Scalability_models_BasicRoomController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,6,1,1,20-sim
results/downloads\phpnerd\CoHLA-projects\Chapter%207.%20Scalability_models_CorridorController.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,9,2,1,20-sim
results/downloads\phpnerd\CoHLA-projects\Chapter%207.%20Scalability_models_DimmableLight.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,2,1,1,20-sim
results/downloads\phpnerd\CoHLA-projects\Chapter%207.%20Scalability_models_OccupancySensor.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,9,2,1,20-sim
results/downloads\pnnl\tesp\models_bldgrp_tesp_example_core_Modelica_HVAC_FiveZone_bot.fmu,False,0,,2.0,True,False,1747,16,10,JModelica.org
results/downloads\pnnl\tesp\models_bldgrp_tesp_example_core_Modelica_HVAC_FiveZone_mid.fmu,False,0,,2.0,True,False,1747,16,10,JModelica.org
results/downloads\pnnl\tesp\models_bldgrp_tesp_example_core_Modelica_HVAC_FiveZone_top.fmu,False,0,,2.0,True,False,1747,16,10,JModelica.org
results/downloads\pnnl\tesp\models_bldgrp_tesp_example_core_Modelica_HVAC_SingleZone_basement.fmu,False,0,,2.0,True,False,385,4,2,JModelica.org
results/downloads\pnnl\tesp\models_bldgrp_wrapper_ETP_Modelica_core_Basement.fmu,False,0,,2.0,True,False,385,4,2,JModelica.org
results/downloads\pnnl\tesp\models_bldgrp_wrapper_withEPCore_core_OfficeLarge_Denver_85_ubuntu.fmu,False,0,,1.0,True,False,0,38,17,idf-to-fmu-export-prep-linux
results/downloads\pnnl\tesp\models_bldgrp_wrapper_withEPCore_core_OfficeLarge_Denver_85_win64.fmu,False,0,,1.0,True,False,0,38,17,idf-to-fmu-export-prep-win.exe
results/downloads\pomdapi1\modest-py-nomatplotlib\examples_simple_resources_Simple2R1C_ic_linux64.fmu,False,0,,2.0,True,False,44,2,1,JModelica.org
results/downloads\pomdapi1\modest-py-nomatplotlib\examples_simple_resources_Simple2R1C_ic_win32.fmu,False,10,"The file path ""binaries\win32/"" contains a backslash.",2.0,True,False,35,2,1,JModelica.org
results/downloads\pomdapi1\modest-py-nomatplotlib\examples_simple_resources_Simple2R1C_ic_win64.fmu,False,0,,2.0,True,False,4,2,1,"Dymola Version 2018 FD01 (64-bit), 2017-10-11"
results/downloads\pomdapi1\modest-py-nomatplotlib\modestpy_test_resources_simple2R1C_Simple2R1C_linux64.fmu,False,0,,2.0,True,False,43,2,1,JModelica.org
results/downloads\pomdapi1\modest-py-nomatplotlib\modestpy_test_resources_simple2R1C_Simple2R1C_win32.fmu,False,10,"The file path ""binaries\win32/"" contains a backslash.",2.0,True,False,34,2,1,JModelica.org
results/downloads\pomdapi1\modest-py-nomatplotlib\modestpy_test_resources_simple2R1C_Simple2R1C_win64.fmu,False,0,,2.0,True,False,3,2,1,"Dymola Version 2018 FD01 (64-bit), 2017-10-11"
results/downloads\pomdapi1\modest-py-nomatplotlib\modestpy_test_resources_simple2R1C_ic_Simple2R1C_ic_linux64.fmu,False,0,,2.0,True,False,44,2,1,JModelica.org
results/downloads\pomdapi1\modest-py-nomatplotlib\modestpy_test_resources_simple2R1C_ic_Simple2R1C_ic_win32.fmu,False,10,"The file path ""binaries\win32/"" contains a backslash.",2.0,True,False,35,2,1,JModelica.org
results/downloads\pomdapi1\modest-py-nomatplotlib\modestpy_test_resources_simple2R1C_ic_Simple2R1C_ic_win64.fmu,False,0,,2.0,True,False,4,2,1,"Dymola Version 2018 FD01 (64-bit), 2017-10-11"
results/downloads\ppuertocrem\ict-demo-GA\models_FMU_DHS_csBlocks_hpCentral.fmu,False,1,"ERROR (line 95, column 0): Element 'Annotation': This element is not expected.",2.0,False,True,81,0,0,JModelica.org
results/downloads\ppuertocrem\ict-demo-GA\models_FMU_DHS_csBlocks_hpConsumerCold.fmu,False,0,,1.0,False,True,229,0,0,JModelica.org
results/downloads\ppuertocrem\ict-demo-GA\models_FMU_DHS_csBlocks_hpConsumerHot.fmu,False,0,,1.0,False,True,229,0,0,JModelica.org
results/downloads\ppuertocrem\ict-demo-GA\models_FMU_DHS_csBlocks_threeDoublePipesNode.fmu,False,0,,1.0,False,True,311,0,0,JModelica.org
results/downloads\ptII\ptII\ptolemy_actor_lib_fmi_demo_FMUBouncingBall_BouncingBall.fmu,False,0,,1.0,False,True,2,0,0,
results/downloads\quarree100\Resilience_analysis\input_modelica_fmu_FMU_Container.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,10,16,2,"Dymola Version 2021x (64-bit), 2020-12-07 (using Dassl with tolerance 0.01)"
results/downloads\quarree100\modeliquarree\HP_testbench_modelica_sim_linux_HP_testbench.HeatPump_weather.fmu,False,0,,2.0,True,True,219,0,0,OpenModelica Compiler OpenModelica 1.18.0~dev-49-gc5c5e43
results/downloads\quarree100\modeliquarree\HP_testbench_modelica_sim_win32_HP_testbench.HeatPump_weather.fmu,False,0,,2.0,True,True,219,0,0,OpenModelica Compiler OpenModelica v1.17.0-dev-326-g94acb25482 (64-bit)
results/downloads\reewhi7z\LearningDayDemo\Rectifier%20Linux.fmu,False,0,,2.0,True,False,2,0,1,MapleSim (1357016/1357197/1357197)
results/downloads\reewhi7z\LearningDayDemo\Rectifier%20Win.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,False,2,0,1,MapleSim (1196527/1196706/1196706)
results/downloads\reewhi7z\LearningDayDemo\Single%20Pump%20Linux.fmu,False,0,,2.0,True,False,4,0,1,Simcenter Flomaster 10.3.0.0
results/downloads\reewhi7z\LearningDayDemo\Single%20Pump%20Win.fmu,False,0,,2.0,True,False,4,0,1,Simcenter Flomaster 10.3.0.0
results/downloads\reewhi7z\LearningDayDemo\Two%20Pump%20Model%20Linux.fmu,False,0,,2.0,True,False,4,0,2,Simcenter Flomaster 10.3.0.0
results/downloads\reewhi7z\LearningDayDemo\Two%20Pump%20Model%20Win.fmu,False,0,,2.0,True,False,4,0,2,Simcenter Flomaster 10.3.0.0
results/downloads\robertobucher\pysimCoder-examples\Linux_DisksAndSpring_DisksAndSpring.fmu,False,0,,2.0,True,True,14,1,2,OpenModelica Compiler OpenModelica 1.17.0
results/downloads\robhardwick\fmusic\examples_ambient.fmu,True,0,Exception: File is not a zip file,,,,,,,
results/downloads\robhardwick\fmusic\examples_ascending.fmu,True,0,Exception: File is not a zip file,,,,,,,
results/downloads\robhardwick\fmusic\examples_markov.fmu,True,0,Exception: File is not a zip file,,,,,,,
results/downloads\robhardwick\fmusic\examples_rand.fmu,True,0,Exception: File is not a zip file,,,,,,,
results/downloads\robhardwick\fmusic\examples_song1.fmu,True,0,Exception: File is not a zip file,,,,,,,
results/downloads\rongxinyin\HIL-Sim\HiLWinterTestsRTUHPFMUv2.fmu,False,0,,2.0,True,True,137,5,3,"Dymola Version 2020 (64-bit), 2019-04-10 (requires license to execute)"
results/downloads\rongxinyin\HIL-Sim\flexlab_models_chiller_fmu_1a_hil_flexlab_model_AC_Chiller_PrimaryLoop_addpts.fmu,False,0,,2.0,True,True,84,4,7,"Dymola Version 2021 (64-bit), 2020-04-17"
results/downloads\rongxinyin\HIL-Sim\flexlab_models_chiller_fmu_1b_hil_flexlab_model_AC_Chiller_PrimaryLoop_addpts.fmu,False,0,,2.0,True,True,84,4,7,"Dymola Version 2021 (64-bit), 2020-04-17"
results/downloads\rongxinyin\HIL-Sim\flexlab_models_chiller_heatpump_fmu_1a_hil_flexlab_model_AC_AWHP_PrimaryLoop_addpts.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,True,64,4,9,"Dymola Version 2021 (64-bit), 2020-04-17"
results/downloads\rongxinyin\HIL-Sim\flexlab_models_chiller_heatpump_fmu_1b_hil_flexlab_model_AC_AWHP_PrimaryLoop_addpts.fmu,False,1,ModelStructure/InitialUnknowns does not contain the expected set of variables. E...,2.0,True,True,64,4,9,"Dymola Version 2021 (64-bit), 2020-04-17"
results/downloads\rongxinyin\HIL-Sim\flexlab_testing_battery_fmu_SolarPlus_Batteries_Emulator.fmu,False,0,,2.0,False,True,51,2,2,JModelica.org
results/downloads\rongxinyin\HIL-Sim\hil_flexlab_model_HiLWinterTestsRTUHPFMU.fmu,False,0,,2.0,True,True,133,5,3,"Dymola Version 2020 (64-bit), 2019-04-10 (requires license to execute)"
results/downloads\rsanku01\SEAS\3%20-%20FMU_Data.fmu,False,0,,2.0,True,False,10,1,43,Simcenter Amesim 20202..
results/downloads\rsanku01\SEAS\3%20-%20FMU_PumpingSystemFMU_Richmond_mod.fmu,False,0,,2.0,True,False,8,1,2,Simcenter Amesim 20212..
results/downloads\rsanku01\SEAS\3%20-%20FMU_Ticker.fmu,True,0,Exception: File is not a zip file,,,,,,,
results/downloads\rsanku01\SEAS\3%20-%20FMU_pump_system_fmu_example.fmu,False,0,,2.0,True,False,8,0,2,Simcenter Amesim 20212..
results/downloads\rsanku01\SEAS\3%20-%20FMU_pump_system_fmu_in_and_out%20-%20copia.fmu,False,0,,2.0,True,False,8,1,2,Simcenter Amesim 20212..
results/downloads\rsanku01\SEAS\3%20-%20FMU_pump_system_fmu_in_and_out.fmu,False,0,,2.0,True,False,8,1,2,Simcenter Amesim 20212..
results/downloads\rsanku01\SEAS\3%20-%20FMU_valve.fmu,False,0,,2.0,True,True,0,4,2,OpenModelica Compiler OpenModelica v1.17.0 (64-bit)
results/downloads\rwth-irt\FmiWrapper\src_visual_studio_FmiWrapperConsole_SimplePendulum.fmu,True,0,Exception: File is not a zip file,,,,,,,
results/downloads\rwth-irt\FmiWrapper\src_visual_studio_FmiWrapperConsole_test_sf.fmu,True,0,Exception: File is not a zip file,,,,,,,
results/downloads\sAbdelhaleem\JModelica.org\Python_src_pyjmi_examples_files_FMUs_FedBatchReactor.fmu,False,0,,2.0,False,True,39,6,0,Optimica Compiler Toolkit
results/downloads\sAbdelhaleem\JModelica.org\Python_src_pyjmi_examples_files_FMUs_Furuta.fmu,False,0,,1.0,False,True,423,0,0,Optimica Compiler Toolkit
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_CS1.0_Modelica_Mechanics_Rotational_Examples_CoupledClutches_CS.fmu,False,0,,1.0,True,False,97,0,0,Optimica Compiler Toolkit
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_CS1.0_bouncingBall.fmu,False,0,,1.0,True,False,2,0,0,
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_CS2.0_bouncingBall2_cs.fmu,False,0,,2.0,True,False,2,0,0,
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_ME1.0_CoupledClutches_Mod_Generation_Tool.fmu,False,0,,1.0,False,True,97,0,0,Unknown Tool
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_ME1.0_Modelica_Mechanics_Rotational_Examples_CoupledClutches_ME.fmu,False,0,,1.0,False,True,97,0,0,Optimica Compiler Toolkit
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_ME1.0_Pendulum_0Dynamic.fmu,False,0,,1.0,False,True,2,0,0,"Dymola Version 2018 (64-bit), 2017-04-10"
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_ME1.0_Robot.fmu,False,0,,1.0,False,True,1815,0,0,Optimica Compiler Toolkit
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_ME1.0_Robot3d_0MultiBody.fmu,False,834,"""fullRobot.mechanics.world.frame_b.R.T[1, 1]"" (line 766) is not a legal variable...",1.0,False,True,1393,0,6,"Dymola Version 2012 FD01 (32-bit), 2011-11-22"
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_ME1.0_SimpleAlias.fmu,False,0,,1.0,False,True,41,0,0,JModelica.org
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_ME1.0_bouncingBall.fmu,False,0,,1.0,False,True,2,0,0,
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_ME1.0_bouncingBall_modified_xml.fmu,True,0,"Exception: ""There is no item named 'modelDescription.xml' in the archive""",,,,,,,
results/downloads\sAbdelhaleem\JModelica.org\Python_src_tests_jmodelica_files_FMUs_ME1.0_dq.fmu,False,0,,1.0,False,True,1,0,0,
